,word,target
22816,reputably,Positive
22817,reputation,Positive
22818,resilience,Positive
22819,resilient,Positive
22820,resiliently,Positive
22821,resolute,Positive
22822,resolutely,Positive
22823,resolve,Positive
22824,resolved,Positive
22825,resound,Positive
22826,resounding,Positive
22827,resoundingly,Positive
22828,resource,Positive
22829,resourceful,Positive
22830,resourcefully,Positive
22831,resourcefulness,Positive
22832,respect,Positive
22833,respectable,Positive
22834,respectably,Positive
22835,respected,Positive
22836,respectful,Positive
22837,respectfully,Positive
22838,respite,Positive
22839,resplendent,Positive
22840,resplendently,Positive
22841,responsibility,Positive
22842,responsible,Positive
22843,responsibly,Positive
22844,responsive,Positive
22845,responsively,Positive
22846,rest,Positive
22847,rested,Positive
22848,restful,Positive
22849,restfully,Positive
22850,restoration,Positive
22851,restorative,Positive
22852,restoratively,Positive
22853,restore,Positive
22854,restored,Positive
22855,restructure,Positive
22856,restructured,Positive
22857,restructuring,Positive
22858,result,Positive
22859,results,Positive
22860,retentive,Positive
22861,retentively,Positive
22862,retractable,Positive
22863,return,Positive
22864,reveal,Positive
22865,revealing,Positive
22866,revel,Positive
22867,revelation,Positive
22868,revere,Positive
22869,revered,Positive
22870,reverence,Positive
22871,reverent,Positive
22872,reverently,Positive
22873,revitalize,Positive
22874,revitalizing,Positive
22875,revival,Positive
22876,revive,Positive
22877,revived,Positive
22878,revives,Positive
22879,revolutionary,Positive
22880,revolutionize,Positive
22881,revolutionized,Positive
22882,revolutionizes,Positive
22883,reward,Positive
22884,rewardable,Positive
22885,rewarding,Positive
22886,rewardingly,Positive
22887,rhapsodic,Positive
22888,rhapsodically,Positive
22889,rhapsody,Positive
22890,rich,Positive
22891,richer,Positive
22892,richly,Positive
22893,richness,Positive
22894,right,Positive
22895,right-o,Positive
22896,righten,Positive
22897,righteous,Positive
22898,righteously,Positive
22899,righteousness,Positive
22900,rightful,Positive
22901,rightfully,Positive
22902,rightly,Positive
22903,rightness,Positive
22904,ripe,Positive
22905,rise,Positive
22906,risible,Positive
22907,risibly,Positive
22908,risk-free,Positive
22909,risk-taking,Positive
22910,robust,Positive
22911,robustly,Positive
22912,rock,Positive
22913,roger,Positive
22914,roger-that,Positive
22915,roll,Positive
22916,rollick,Positive
22917,rollicking,Positive
22918,rollickingly,Positive
22919,romance,Positive
22920,romantic,Positive
22921,romantically,Positive
22922,romanticize,Positive
22923,romeo,Positive
22924,roomier,Positive
22925,roomy,Positive
22926,rooted,Positive
22927,rooter,Positive
22928,rose,Positive
22929,rosily,Positive
22930,rosiness,Positive
22931,rosy,Positive
22932,round,Positive
22933,rounded,Positive
22934,rouse,Positive
22935,rousing,Positive
22936,rousingly,Positive
22937,royal,Positive
22938,rugged,Positive
22939,ruggedly,Positive
22940,ruler,Positive
22941,ruling,Positive
22942,run,Positive
22943,run-after,Positive
22944,run-for-my-money,Positive
22945,runner,Positive
22946,sabbath,Positive
22947,saccharine,Positive
22948,sacd,Positive
22949,sachem,Positive
22950,sacralise,Positive
22951,sacralization,Positive
22952,sacralize,Positive
22953,sacred,Positive
22954,sacrifice,Positive
22955,sacrificial,Positive
22956,sacrificially,Positive
22957,sacring,Positive
22958,sacrosanct,Positive
22959,sadhu,Positive
22960,safe,Positive
22961,safe-bet,Positive
22962,safe-guard,Positive
22963,safe-house,Positive
22964,safe-keeping,Positive
22965,safe-period,Positive
22966,safe-sex,Positive
22967,safely,Positive
22968,safeness,Positive
22969,safety,Positive
22970,safety-belt,Positive
22971,safety-cage,Positive
22972,safety-catch,Positive
22973,safety-curtain,Positive
22974,safety-film,Positive
22975,safety-glass,Positive
22976,safety-lamp,Positive
22977,safety-match,Positive
22978,safety-net,Positive
22979,safety-pin,Positive
22980,safety-razor,Positive
22981,safety-use,Positive
22982,safety-valve,Positive
22983,saga,Positive
22984,sagacious,Positive
22985,sagaciously,Positive
22986,sagacity,Positive
22987,sagamore,Positive
22988,saganaki,Positive
22989,sage,Positive
22990,sagely,Positive
22991,sago,Positive
22992,sahib,Positive
22993,sail,Positive
22994,saint,Positive
22995,saintliness,Positive
22996,saintly,Positive
22997,saints-day,Positive
22998,salaam,Positive
22999,salary,Positive
23000,sale,Positive
23001,saleable,Positive
23002,salient,Positive
23003,saliently,Positive
23004,salivate,Positive
23005,sally-lunn,Positive
23006,saloon-car,Positive
23007,salt-of-the-earth,Positive
23008,salubrious,Positive
23009,salubriously,Positive
23010,salubrity,Positive
23011,salut,Positive
23012,salutary,Positive
23013,salutation,Positive
23014,salutational,Positive
23015,salutatorian,Positive
23016,salutatory,Positive
23017,salute,Positive
23018,salutiferous,Positive
23019,salvage,Positive
23020,salvation,Positive
23021,salvationist,Positive
23022,salve,Positive
23023,samaritan,Positive
23024,samskara,Positive
23025,sanative,Positive
23026,sanctification,Positive
23027,sanctified,Positive
23028,sanctifier,Positive
23029,sanctify,Positive
23030,sanctifying,Positive
23031,sanctimonious,Positive
23032,sanction,Positive
23033,sanctioned,Positive
23034,sanctitude,Positive
23035,sanctity,Positive
23036,sanctuary,Positive
23037,sanctum,Positive
23038,sanctus,Positive
23039,sand-pit,Positive
23040,sandlot,Positive
23041,sane,Positive
23042,sanely,Positive
23043,saneness,Positive
23044,sangfroid,Positive
23045,sanguine,Positive
23046,sanguinely,Positive
23047,sanguineness,Positive
23048,sanitarily,Positive
23049,sanitariness,Positive
23050,sanitary,Positive
23051,sanitize,Positive
23052,sanity,Positive
23053,santa,Positive
23054,santa-claus,Positive
23055,sap,Positive
23056,sapid,Positive
23057,sapidity,Positive
23058,sapience,Positive
23059,sapient,Positive
23060,sapientia,Positive
23061,sapiential,Positive
23062,sapiently,Positive
23063,sapling,Positive
23064,sardar,Positive
23065,sassy,Positive
23066,sate,Positive
23067,satiable,Positive
23068,satiate,Positive
23069,satiation,Positive
23070,satiety,Positive
23071,satisfaction,Positive
23072,satisfactorily,Positive
23073,satisfactoriness,Positive
23074,satisfactory,Positive
23075,satisfiability,Positive
23076,satisfiable,Positive
23077,satisfied,Positive
23078,satisfies,Positive
23079,satisfy,Positive
23080,satisfying,Positive
23081,satisfyingly,Positive
23082,satori,Positive
23083,satsang,Positive
23084,satsanga,Positive
23085,saturated,Positive
23086,saturnalia,Positive
23087,saucily,Positive
23088,sauciness,Positive
23089,saucy,Positive
23090,sauna,Positive
23091,saunter,Positive
23092,savant,Positive
23093,save,Positive
23094,save-a-packet,Positive
23095,saver,Positive
23096,saving,Positive
23097,saving-grace,Positive
23098,savings,Positive
23099,savior,Positive
23100,saviour,Positive
23101,savoir-faire,Positive
23102,savor,Positive
23103,savory,Positive
23104,savour,Positive
23105,savouring,Positive
23106,savoury,Positive
23107,savvied,Positive
23108,savvier,Positive
23109,savvies,Positive
23110,savviest,Positive
23111,savvy,Positive
23112,savvying,Positive
23113,say,Positive
23114,scale-of-god,Positive
23115,scamper,Positive
23116,scenic,Positive
23117,scherzando,Positive
23118,scherzo,Positive
23119,schmooze,Positive
23120,scholar,Positive
23121,scholarly,Positive
23122,scholarship,Positive
23123,school,Positive
23124,schoolmate,Positive
23125,science,Positive
23126,scientific,Positive
23127,scintillate,Positive
23128,scintillating,Positive
23129,scintillatingly,Positive
23130,scintillation,Positive
23131,scintillator,Positive
23132,scion,Positive
23133,scope,Positive
23134,score,Positive
23135,scores,Positive
23136,scot-free,Positive
23137,scrappy,Positive
23138,scream,Positive
23139,screamer,Positive
23140,script,Positive
23141,scripter,Positive
23142,scrummier,Positive
23143,scrummiest,Positive
23144,scrummy,Positive
23145,scrumptious,Positive
23146,scrumptiously,Positive
23147,scrumptiousness,Positive
23148,scrupulous,Positive
23149,sculp,Positive
23150,sculptor,Positive
23151,seamless,Positive
23152,season,Positive
23153,seasonable,Positive
23154,seasoned,Positive
23155,seaworthy,Positive
23156,secluded,Positive
23157,seclusion,Positive
23158,second-advent,Positive
23159,second-sight,Positive
23160,second-sighted,Positive
23161,second-wind,Positive
23162,secure,Positive
23163,secured,Positive
23164,securely,Positive
23165,security,Positive
23166,seductive,Positive
23167,sedulity-,Positive
23168,sedulous,Positive
23169,sedulously,Positive
23170,sedulously–,Positive
23171,sedulousness-,Positive
23172,sedulous–,Positive
23173,see-ya,Positive
23174,seek,Positive
23175,seeker,Positive
23176,seem,Positive
23177,seemly,Positive
23178,select,Positive
23179,selective,Positive
23180,self-acceptance,Positive
23181,self-affirmation,Positive
23182,self-analysing,Positive
23183,self-analysis-,Positive
23184,self-assertive,Positive
23185,self-assurance,Positive
23186,self-assured,Positive
23187,self-awareness,Positive
23188,self-belief,Positive
23189,self-compassion,Positive
23190,self-confidence,Positive
23191,self-confident,Positive
23192,self-confident-,Positive
23193,self-confidently,Positive
23194,self-confidently-,Positive
23195,self-consistency,Positive
23196,self-consistent,Positive
23197,self-control,Positive
23198,self-controlled,Positive
23199,self-defence,Positive
23200,self-defensive,Positive
23201,self-determination,Positive
23202,self-discipline,Positive
23203,self-disciplined,Positive
23204,self-discovery,Positive
23205,self-esteem,Positive
23206,self-expression,Positive
23207,self-forgiveness,Positive
23208,self-fulfilling,Positive
23209,self-help,Positive
23210,self-kindness,Positive
23211,self-love,Positive
23212,self-made,Positive
23213,self-protection,Positive
23214,self-realisation,Positive
23215,self-realization,Positive
23216,self-respect,Positive
23217,self-sacrifice-,Positive
23218,self-sacrificing,Positive
23219,self-satisfaction,Positive
23220,self-starter,Positive
23221,self-starting,Positive
23222,self-sufficiency,Positive
23223,self-sufficient,Positive
23224,self-sufficient-,Positive
23225,self-sustained,Positive
23226,self-sustaining,Positive
23227,self-taughtself-worth,Positive
23228,selfless,Positive
23229,selflessly,Positive
23230,selflessness,Positive
23231,selling-point-,Positive
23232,sensation,Positive
23233,sensational,Positive
23234,sensationally,Positive
23235,sensations,Positive
23236,sense,Positive
23237,sensibility,Positive
23238,sensible,Positive
23239,sensibly,Positive
23240,sensitive,Positive
23241,sensitively,Positive
23242,sensitivity,Positive
23243,sensitize,Positive
23244,sensual,Positive
23245,sensuous,Positive
23246,sensuously,Positive
23247,sentient,Positive
23248,sentiment,Positive
23249,sentimental,Positive
23250,sentimental-value,Positive
23251,sentimentally,Positive
23252,sentinel,Positive
23253,sequacious,Positive
23254,sequin,Positive
23255,serenade,Positive
23256,serenader,Positive
23257,serendipitous,Positive
23258,serendipitously,Positive
23259,serendipity,Positive
23260,serene,Positive
23261,serenely,Positive
23262,serenity,Positive
23263,serious,Positive
23264,seriously,Positive
23265,serve,Positive
23266,server,Positive
23267,service,Positive
23268,serviceable,Positive
23269,set,Positive
23270,settled,Positive
23271,settling,Positive
23272,seventh-day-adventist,Positive
23273,sex-appeal,Positive
23274,sex-bomb,Positive
23275,sex-symbol,Positive
23276,sexcentenary,Positive
23277,sexiness,Positive
23278,sexpot,Positive
23279,sexual,Positive
23280,sexy,Positive
23281,sfx,Positive
23282,sgraffito,Positive
23283,shabash,Positive
23284,shabbat,Positive
23285,shabbos,Positive
23286,shalom,Positive
23287,shape,Positive
23288,shape-shifting,Positive
23289,shapeliness,Positive
23290,shapely,Positive
23291,share,Positive
23292,share-out,Positive
23293,sharp,Positive
23294,sharp-featured,Positive
23295,sharp-witted,Positive
23296,sharp-wittedness,Positive
23297,sharper,Positive
23298,sharpest,Positive
23299,sharpness,Positive
23300,sharpy,Positive
23301,shaver,Positive
23302,shazaam,Positive
23303,shazam,Positive
23304,sheen,Positive
23305,sheeniest,Positive
23306,sheeny,Positive
23307,sheer,Positive
23308,shekhinah,Positive
23309,shelter,Positive
23310,shift,Positive
23311,shifting,Positive
23312,shimmering,Positive
23313,shimmeringly,Positive
23314,shimmery,Positive
23315,shindig,Positive
23316,shindy,Positive
23317,shine,Positive
23318,shine-shining,Positive
23319,shiner,Positive
23320,shine–shining,Positive
23321,shining,Positive
23322,shiningly,Positive
23323,shiny,Positive
23324,shipshape,Positive
23325,show,Positive
23326,show-up-more-present,Positive
23327,showy,Positive
23328,shrewd,Positive
23329,shrewdess,Positive
23330,shy,Positive
23331,sight,Positive
23332,sightly,Positive
23333,significance,Positive
23334,significant,Positive
23335,significantly,Positive
23336,silent,Positive
23337,silver,Positive
23338,simple,Positive
23339,simpler,Positive
23340,simplest,Positive
23341,simplicity,Positive
23342,simplified,Positive
23343,simplifies,Positive
23344,simplify,Positive
23345,simplifying,Positive
23346,simply,Positive
23347,sincere,Positive
23348,sincerely,Positive
23349,sincerity,Positive
23350,sinew,Positive
23351,sinewy,Positive
23352,singular,Positive
23353,sir,Positive
23354,sire,Positive
23355,sister,Positive
23356,sisterly,Positive
23357,sizable,Positive
23358,size,Positive
23359,sizzling,Positive
23360,skilful,Positive
23361,skilfully,Positive
23362,skill,Positive
23363,skilled,Positive
23364,skillful,Positive
23365,skipper,Positive
23366,sky-high,Positive
23367,slammin,Positive
23368,sleek,Positive
23369,sleekly,Positive
23370,sleekness,Positive
23371,sleeky,Positive
23372,sleep,Positive
23373,sleep-tight,Positive
23374,slender,Positive
23375,slick,Positive
23376,sloane,Positive
23377,sloaney,Positive
23378,sloe-eyed,Positive
23379,slumber-party,Positive
23380,small-fry,Positive
23381,smarm,Positive
23382,smart,Positive
23383,smarten,Positive
23384,smarter,Positive
23385,smartest,Positive
23386,smartly,Positive
23387,smartness,Positive
23388,smash,Positive
23389,smashing,Positive
23390,smashingly,Positive
23391,smile,Positive
23392,smiles,Positive
23393,smiling,Positive
23394,smilingly,Positive
23395,smitten,Positive
23396,smooch,Positive
23397,smoocher,Positive
23398,smooching,Positive
23399,smoochy,Positive
23400,smoodge,Positive
23401,smooth,Positive
23402,smoother,Positive
23403,smoothes,Positive
23404,cunt,Negative
23405,tranny,Negative
23406,wanker,Negative
23407,dumbass,Negative
23408,scrotum,Negative
23409,dicklick,Negative
23410,whitetrash,Negative
23411,niggor,Negative
23412,nigr,Negative
23413,wetback,Negative
23414,sonofbitch,Negative
23415,goy,Negative
23416,pube,Negative
23417,kk,Negative
23418,nsfw image,Negative
23419,rentafuck,Negative
23420,cyberslimer,Negative
23421,beast,Negative
23422,piss,Negative
23423,swallower,Negative
23424,suckme,Negative
23425,rabbi,Negative
23426,dixiedike,Negative
23427,xtc,Negative
23428,mooncricket,Negative
23429,camgirl,Negative
23430,honk,Negative
23431,nook,Negative
23432,slopey,Negative
23433,manhater,Negative
23434,motherfucked,Negative
23435,breast,Negative
23436,amateur,Negative
